trialNumber,block,staircase,wherelarger,dotdifference,int1,cj1,cor1,int2,cj2,cor2,trialType,whichAdvisor,advAnswer,advCorrect,advConfidence,rt1,rt2,ctcTime
109,4,False,1,14,0,10,0,0,8,0,choice,2,0,0,0,2.37,1.87,4.36
110,4,False,0,14,0,13,1,0,12,1,choice,2,0,1,0,1.52,1.93,4.15
111,4,False,1,14,1,20,1,1,23,1,force,2,1,1,0,2.33,2.81,3.81
112,4,False,1,14,1,13,1,1,15,1,choice,2,0,0,0,2.54,2.94,5.2
113,4,False,0,14,1,15,0,1,19,0,force,1,1,0,0,2.36,1.81,2.82
114,4,False,0,14,1,19,0,1,19,0,choice,2,0,1,0,2.86,2.55,5.27
115,4,False,0,14,1,17,0,1,17,0,choice,1,0,1,0,3.53,3.02,4.97
116,4,False,0,14,1,16,0,1,16,0,force,2,1,0,0,2.33,1.47,2.47
117,4,False,0,14,1,14,0,0,18,1,force,1,0,1,0,2.27,1.91,2.91
118,4,False,1,14,1,16,1,1,18,1,choice,1,1,1,0,2.56,1.46,3.49
119,4,False,0,14,0,15,1,0,11,1,choice,1,0,1,0,2.72,1.12,3.04
120,4,False,1,14,0,17,0,0,14,0,force,2,0,0,0,2.82,2.12,3.13
121,4,False,1,14,1,18,1,1,17,1,choice,1,0,0,0,2.04,2.05,4.41
122,4,False,0,14,1,17,0,0,18,1,choice,2,0,1,0,2.16,2.31,4.49
123,4,False,0,14,0,19,1,0,17,1,choice,1,0,1,0,3.15,1.69,4.42
124,4,False,0,14,1,20,0,1,20,0,choice,1,0,1,0,1.92,1.31,3.42
125,4,False,0,14,1,19,0,1,19,0,choice,1,0,1,0,1.77,2.61,5.16
126,4,False,1,14,1,27,1,1,25,1,choice,1,1,1,0,2.38,1.36,3.99
127,4,False,0,14,0,21,1,0,21,1,force,1,0,1,0,1.93,1.54,2.54
128,4,False,1,14,0,19,0,1,21,1,choice,1,1,1,0,3.1,1.94,4.23
129,4,False,1,14,0,15,0,0,15,0,force,2,0,0,0,2.78,1.54,2.54
130,4,False,0,14,1,1,0,1,1,0,choice,1,1,0,0,3.84,1.78,3.84
131,4,False,0,14,0,20,1,0,20,1,choice,1,0,1,0,2.28,1.88,4.61
132,4,False,0,14,1,19,0,1,18,0,force,1,0,1,0,2.01,1.93,2.93
133,4,False,0,14,0,27,1,0,24,1,choice,1,0,1,0,2.25,2.29,4.43
134,4,False,0,14,1,21,0,1,20,0,force,2,1,0,0,2.52,1.57,2.57
135,4,False,1,14,1,18,1,0,22,0,choice,1,0,0,0,1.99,2.67,4.55
136,4,False,0,14,0,26,1,0,22,1,choice,1,1,0,0,3.76,2.29,4.29
137,4,False,1,14,1,25,1,1,25,1,force,1,0,0,0,2.43,1.95,2.95
138,4,False,1,14,0,20,0,0,19,0,choice,2,0,0,0,3.76,2.43,4.71
139,4,False,1,14,0,1,0,0,1,0,choice,1,0,0,0,2.89,1.41,3.34
140,4,False,1,14,1,23,1,1,24,1,choice,1,0,0,0,1.71,1.78,3.97
